taskId,language,description,topic_id,word_count,sentence_count
3887,1BlUQc8yJtLa7oJ7Ffprwk,EN,"Translate the sentence: ""I don't like spicy food.""",,9,1
3888,96Ad9lTF1aW8tVAydstUnw,EN,"Translate the sentence: ""I don't like spicy food.""",,9,1
3890,5szXQzhFx3K69N8NefgOng,EN,"Write a letter from the point of view of a
soldier during the First World War. Empathize
with the soldiers and explain their feelings in a letter to a relative.Use appropriate vocabulary to
fully explain their feelings.",,37,2
3891,6lh4osz3KvQ80TWtZTkOzh,EN,Write a letter from the point of view of a soldier during the First World War. Empathize with the soldiers and explain their feelings in a letter to a relative.Use appropriate vocabulary to fully explain their feelings.,,37,2
3892,5zdsZUBdfma5LC3ruY2PAP,EN,Imagine you are a soldier during the First World War. Write a letter from your point of view to a relative back home. Your letter should: Reflect the emotions and experiences of a WWI soldier. Use appropriate vocabulary to convey your feelings accurately and vividly. Describe the conditions you are experiencing and how they affect you both physically and emotionally. Show empathy and understanding of the soldier's perspective. Focus on using descriptive language to fully explain your feelings and experiences.,,80,7
3893,9NgGGpgDXhm9xqh0JTll1D,EN,What makes it difficult for Vladik to do a new trick on stage?,,13,1
3894,9Go2lKzLoO06kwx41uGekb,EN,"According to the text, what makes it so difficult for Vladik to do a new trick on stage? Some people might be good at their jobs, but performer Vladik
Miagkostoupov was actually born to do his! Raised by two Moscow
Circus performers, young Vladik was tutored early on by his juggler
father. By age nine, he’d perfected enough of his natural acrobatic and
juggling skills to work full time with the circus. Combining a seamless mix of acrobatics, dance and juggling, the star
has performed with a range of companies in Paris and Monte Carlo. Several years ago, Vladik – who is now 28, married and a dad – began
as a character in Dralion, an epic performance piece. What will most appeal to kids about this show? For children, the clowns! The show itself, I’m sure the kids will love
because there are a lot of acrobatics. There’s a lot of movement. It’s
very colourful. It’s an uplifting show. You leave feeling happy. There’s
always something going on onstage. You’ve performed this character for many years, since
2006. How often does your routine in Dralion change? I’m always changing it. This routine I’ve actually been doing for 14
years. Every time I look at it, I’m putting in a new trick or changing the
choreography. It’s constantly changing.",,563,20
3895,aNpz17Tdg5P9rEbnJleloi,EN,What is the capital of Switzerland?,,6,1
3897,9ydBF6ZZG1J9iejKZ27pM7,EN,"Translate the sentence: ""I decided to become a doctor.""",,9,1
3898,3wboyUA2lGb5PHMOaLLQZx,EN,"Translate the sentence: ""Everyone was jealous of my success.""",,10,1
3905,R24rmdBVmI9QUQ59CeCil,EN,Write answer to this question: What is a dog?,,9,1
3906,a6BDgtSEoRG8s4x2AFB3Tx,EN,Write answer to this question: What is a dog?,,9,1
3912,7yYOO15Sow28JlfQxGuTzq,EN,Modify this task to change the default aspects added to a task.,,12,1
3913,3rjTCMSMHTB5Xl6wescySE,EN,Translate The Follow Sentence to English: We sit in front of the computer.,,11,1
3915,JgT1kiV4OX5xK2E2juvyI,EN,"Choose the correct form of the verb ""can"" Last year I ____ speak English.",,14,1
3916,8Bnevclo2Ug6ohNnSlhWTT,EN,"Write the correct form of the verb ""can"" Last year I ___ speak English",,14,1
3918,3whev1FDnLP6cjhZOSqhTd,EN,Name this shape. Type the answer in the box.,,9,2
3919,2LeFhZZEd9O6ywV3yYL9A8,EN,How many angles does this shape have? Type in your answer.,,11,2
3920,15EIselx09U95iwMN7xMXb,EN,"Look at the map of Tony’s neighborhood. Tony walked a straight line from his home to the store to get some milk. Then he walked a straight line from the store to school. Next, he walked another straight line to the home of his friend, Ben. They walked a straight line to the taco truck and then down to the park. Finally, Tony walked a straight line back home. What is the shape of Tony's path? Explain your answer. Click on the map to make it larger.",,87,9
4159,903tkeH2sws5WBSNDdiZD6,EN,Based on the article: What does Anthony have for lunch? They do good food in my school. I love the pizza. And on Friday I always have fish and chips,,30,4
4160,2b3REJvYc589JzcZe1bGXE,EN,"Based on the article: What does George have for lunch? I take packed lunch. I make sandwiches in the morning. i always have a yoghurt and a banana, too. Oh, and sometimes have packet of crisps",,36,5
4188,LrvxuC59Oo9nNImrCRMAp,EN,Imagine the hotel is asking you to do Content Marketing for their Instagram page. Please identify the type of content you would use.,,23,2
4196,8hj0lvxe9b36pp7vEuD2qJ,EN,How many triangles and squares are used to make this composite shape? Type in your answer.,,16,2
4197,6NaMStQURyB82Wxo4RgleU,EN,Describe how to make this composite shape. Type in your answer.,,11,2
4246,26lq4xXMLS5axLxA0aexfK,EN,Modify this task to change the default aspects added to a task.,,12,1
4247,5A8LWy2RGEGajYTakDd5AB,EN,"Write a sentence in the future tense. Use the following words:

Today - I - read - story - a",,20,2
4248,5booFsYLVNM7ArLIXyW3f1,EN,Write a small essay about the heart. Use this following criteria: Title Incomplete Text is Precise Relevance of Research Project Clear Formulation Not Clear Content Accuracy Structure and Organization Grammar and Syntax Use of Technical Terms Example of a free commentary on a text,,44,2
4249,3Djh3SW7P7p7vZe1JVgsyw,EN,"What can you say about Climate Change, in two paragraphs",,10,1
4250,68RE5Cw3jm48eggO9ZPAJf,EN,"What can you say about Climate Change, in two paragraphs",,10,1
4251,21stAhEeOVC8UyCCQ6O2oC,EN,Read the following article and write what does Azara each for lunch? In my religion I can't eat some types of meat. But my school serves special meals. And I love their chicken curry!,,34,4
4252,3KvZd4nmt7s8txzn4ZY5fC,EN,Based on the article: What does Azara have for lunch? In my religion I can't eat some types of meat. But my school,,23,3
