taskId,language,description,topic_id,word_count
2572,13UI7608E2c6uSrPNzIeD8,deu,gegenstand eisen sowohl nord sudpol magnet anziehen erlaut hilf vorstellung elementarmagneten model magnet manfr grot luchow munzen schraubenmutter ziehen normalerweis gegenseitig trotzdem munz schraubenmutt gehalt munz untereinand ziehen stricknadel magnet streicht pol stark magnet mehrmal richtung uber stricknadel stahl nadel anschließend buroklamm eisen anziehen stricknadel magnetisiern marzel alfr schwabisch gmund untersuchen stricknadel magnetnadel magnetisiert durchtrennt stricknadel miten beid teilstuck vollstandig magnen jeweil nord sudpol model elementarmagnen beobachtung erklaren stellen stricknadel vieler klein magneten bestehen elementarmagnet model elementarmagnen marzel alfr schwabisch gmund anwendung model konnen ordnung elementarmagnen aufheben stricknadel magnet normal stricknadel gelingen tatsachlich mehrere hammerschlage stricknadel magnen stark erhitz stricknadel entmagnetisiern eisennagel lassen sogar leicht magnetisier entmagnetisiere stricknadel stahl stahl besond metal legierung hauptsachlich eisen bestehen nord sudpol magnet treten immer gemeinsam bei teil magnet entstehen zwei neu magnet jeweil nord sudpol stellen magnet geordnet elementarmagnet bestehen begrund magnet geben nordpol sudpol magnet bestehen geordnet elementarmagneten sagen magnen mitt bleiben ordnung erhalten magnet bestehen immer elementarmagneten weiter zersagen andert daran schlagst hammer magnetisierter eisendraht magnen mehr erklar hilf model elementarmagnen erschutterung geraten elementarmagnen durcheinand gegenstand eisen sowohl nord sudpol magnet anziehen erlaut hilf vorstellung elementarmagneten gegenstand eisen nordpol magnet zugewandt richten elementarmagnen eisenstuck sudpol magnet zugewandt ungleichartig pol ziehen eisenstuck sudpol magnet zugewandt richten elementarmagnen magnet nordpol zugewandt daher fall anziehung,,211
2573,3ACb1T5UGua7h7f8FSqaWu,deu,satzgli handeln fett markiert wortgrupp vielleicht finden platz unterzustellen,,9
2574,1hKt5CrhMQAagkCrji3N9R,deu,erklar bedeutung folgend ausdruck fachsprachlich,,5
2575,6DvS96KwhG78OpJTAtIZn,deu,spediteur vermittl handeln spediteur beigezog luftfrachtfuhr transportiert gut fahrlassig beschadigen -- haften spediteur gemass ab spedlogswiss fur schadenfal begrunden anwort satzen,,21
2598,9cim8UNPKLr8OojzmolSk5,deu,situat problem verschieden blickwinkel betrachten ausgewogen sicht ding erhalten konnt method anwenden sowohl gruppe einzeln einsetzen handeln hierbei method,5026.0,19
2599,8zTNV4Pt1ztarKfB0Tq4tv,deu,worauf achten neu problem fruher erfahrung vergleichen,5027.0,7
2600,4WVeP5IyKpzaT42P2X5pOU,deu,gut wiederholungsmethod fur langer text prufungsinhalt eigen zusammenfassunger verfass visuel method konnen wirksam außer wirklich wichtig punkt konzentrieren inhalt eigen satzen verfassen wichtig idee beschranken,5028.0,25
2601,7un4l19oe9E6gakeiLnkad,deu,wissen themenbereich anwend mocht lege praktisch umsetzung fest umsetzung beruhen festlegung zentral punkt gesamt prozess leiten ergebniss erzielen wichtigst umsetzung,5020.0,20
2602,2pLe1dxdE8B5WRb1A0JNxN,deu,team moglichst viel idee fur projekt losung problem finden mussen können beispielsweis brainstorm method zuruckgreif method geben,5026.0,17
2603,3GXf7pIkATaCYuGu93Fab,deu,method sehen teilnehmend person idee anhort bedeuten zahl,5026.0,8
2604,3lg5o1HaLvQ9II0RO3MQs9,deu,problemlosung hangen schwierigkeitsgrad problem zuschreiben wahrscheinlichkeit ab losung dafur finden nennen,5026.0,11
2605,a2ft4AKwWotazFsVFtOYmB,deu,losungsmethod eignen gut fur komplex problem,5026.0,6
2606,2Bjv3OoFprr7m9NkjD3F2M,deu,methodik systemisch denk helfen dabei verschieden einflussfaktor problem situat spiel abhangigkeit wechselwirkung erkennen kannst zwei prinzipien art herangehensweis problem nennen,5027.0,20
2607,NNH48T29g9DHS2GHUNpf,deu,nennen positiv stress,5025.0,3
2608,7njbzZxmXOR8Mjzhuhxs4A,deu,geben allgemein vier typisch reaktion stress korperlich reaktion gedanke bezug situat auftauch emotion gefuhl reaktion vervollstandigen logischerweis prozess stressreakt,5024.0,19
2610,51RfVYDIN2k6JFYt1Mh3IT,deu,prozent zeit sollen abc model aufgabenverteilung idealerweis fur aufgabe typ -- aufwend bitt gib antwort form prozentsatz,5019.0,17
2611,7n8KPzakE246hpFABrHIeH,deu,geben methode dabei behilflich lernen einsatz praxi fordern bitt nenn davon,5019.0,11
2612,70aAbQ2qxzk7vABTHWzJXB,deu,umsetzung gelernen kur praxi unbedingt einfach geben instrument umsetzung erleichtern geben einerseit aktionsplan ziel erreichen weiter instrument geben,5023.0,18
2613,176YOEjGnLCai1QcCwj0W5,deu,schriftlich prufung mochtest effekt strategi beantwortung frage anwenden nachdem aufgabe lesen punktzahl fur frage notieren ungefahr zeit abgeschatzen hast fur beantwortung einzeln frage benotigst entscheidest art problem zuerst losen,5019.0,29
2614,4Jq1HlEUkXR61kNGwiaZ2q,deu,bereich kreativitatstechniken geben method darauf abzielt kreativ energi neu impul verleih ziel problem unerwartet weis anzugeh idee fur losunge suchen technik,5026.0,21
2615,ahCEr4znA4d6aeeXd0wN4v,deu,zweiter phase problemlosungsprozess geben zwei art ziel zwingend ziel,5026.0,9
2616,47d6oFK6u475IRgLsFcg8W,deu,kontrol zeitmanag zwei funktion einerseit vergleich prognos realitat planungseb andererseit,5022.0,10
2617,5cfzAwdBZc46MNwoHrFV42,deu,geben drei moglichkeit stress umzugeh bitt gib fall stressbedingen erkrankung erforderlich,5025.0,11
2618,2OglpfMqn3laluEuCL6zQg,deu,luci groß angst managementprufung malt schlimm szenarien zusammenhang scheitern stellen geplant projekt frage durchfal reis new york vergessen vorn anfangen freundin julia hingegen sehen ding entspannen bleiben angesicht anstehend termin lassen wissen best geben unterschi wahrnehmung beide liegen stressfaktor bewertung situat jeweil vornehmen wirkung bewertung,5025.0,45
2619,6un6uPolUm81psffmxgJJ,deu,arbeitsleistung bewert konn erfassen wann leistungsfahigst konnt folgend zeichnen,5018.0,9
2620,88BOChNsbH99mDfzM7vzUy,deu,uber eigen verhalten nachzudenk beurteil veranderungen vornehmen musst kannst instrument verwend drei nutzlich dimension enthalt wobei handeln instrument,5019.0,18
2621,8KrekowfH8t8QFMEs53Qlz,deu,nennen erst schritt anwendung wissen d h anwendung gelernt neu situat,5028.0,11
2622,7EUKsdopCMW6up3P8qiU9x,deu,erfolgreich prufung vorbereiten anhand kontrollpunkt analysieren bitt nenn,5022.0,8
2623,5gyLzw9dm6c9rex0XgsT9F,deu,existieren typisch fallen ausfuhrung aufgabe effizienten arbeitsweis hindern bitt beschreib fallen ausfuhrlich z -- form aufgabe immer aufschieben,5018.0,18
2624,5clEcOpVRRX5Nuh2YbSnVK,deu,gehirn verfugt uber zwei trennen hemispharen link steuern recht seit korper kontrollieren recht,5028.0,13
2634,4cDZ78muIV6a55uw33mGi,deu,meinung wichtigst ursach fur zeit energieverschwendung arbeit,5019.0,7
2641,3iiD5hWamDO7Hzd1pXw516,deu,nenn vorteil davon aufgabe mitarbeit delegierst,5021.0,6
2649,aK5Q3xLM2aO7OYK2MvB6TJ,deu,wahrend taglich aufgabe erledigen geben typisch fallstrick planung behindern nenn zwei davon,5022.0,12
2658,3Qi2xkekxH17TqUdIQWymd,deu,warum denken historikerin hauch weiblich widerstand gefahrlich,5289.0,7
2673,5rXlTKeXTyU5BgTGnUVozD,deu,schreib satz prateritum gestern erzahlen schichen,,6
2674,adFcnpiRtzR9UMt3rRzCHL,deu,schreib satz prateritum gestern erledigen juliu hausarbeit,,7
2675,45wBwYwCDXC8AnZtmr8Bt7,deu,schreib satz prateritum wochenend verkaufen fahrrad freund,,7
2676,EkJ8bvMFGY8X5TNqk753z,deu,schreib satz prateritum vergangenheit wohnen mehr mensch dorf,,8
2677,5TsFw39Sps6acB6RNAn4ao,deu,schreib satz prateritum fruh reise mehr welt,,7
2678,4TtC2ewePR575rT1lAROOU,deu,schreib satz prateritum damal sagen wahrheit,,6
2679,sR4kkx6WcTaKTxRNdPFT4,deu,schreib satz prateritum damal tragen lang haar,,7
2680,8swHLMwnmye5MltE1zbOUH,deu,schreib satz prateritum vorgestern arbeiten ganz tag comput,,8
2681,2Vnb9SExlFG66lue8ORR6A,deu,schreib satz prateritum gestern fruh bringen alina kind schule,,9
2682,4TtFwh7qADd90nWP8H4mIF,deu,schreib satz prateritum fruher umarmen immer abschi,,7
2683,3XelZO7gKXu6ofskeqD6l8,deu,schreib satz prateritum wochenend liegen feriengast strand,,7
2684,3jbGboOzBzn7hxmjdp9Igc,deu,schreib satz prateritum fruh gehen oft sport,,7
2685,3jEYp7pcqGPa6ULys8Lgyj,deu,schreib satz prateritum letzter woch helfen nachbar bei umzug,,9
2686,5sqQeDAk1FO9BOQ15K01su,deu,schreib satz prasen passend reflexivpronom treffen freund,,7
2687,30QHDY1mf9497IFIKvVoLF,deu,schreib satz prasen passend reflexivpronom beeilen,,6
2688,7jJ5qoKKIK979puyurzmc,deu,schreib satz prasen passend reflexivpronom wundern uber geschenk,,8
2689,CfAiG4nf925S3Lf5WucS5,deu,schreib satz prateritum fruher schlafen gut,,6
2690,2yNPDQ6P9VH5UpVHEZpQ8Q,deu,schreib satz prateritum gestern sehen neu film,,7
2691,9aYafkxdrqK6r56w4zhMWP,deu,schreib satz prasen passend reflexivpronom entscheiden fur ausflug park,,9
2692,2t6tgtBccEE6qUjTlMyJ7H,deu,schreib satz prasen passend reflexivpronom verabred neu restaur,,8
2693,1xd91TnxekT64LT6hl7kex,deu,schreib satz prasen ahm comput einschalten,,6
2694,5N6r3AYpKez5JODl9Cv3co,deu,schreib satz prasen moritz witz erzahlen,,6
2695,99ZVsXzhDhl6hYAewDvqrL,deu,schreib satz prasen passend reflexivpronomen verletzen bei sport,,8
2697,8Z8iarAXloN6iZZd7gV54s,deu,schreib satz prasen fatima buch verkaufen,,6
2698,5GKw0ZNAK0B5L6PcOiLSAj,deu,schreib satz prasen olga auto bezahlen,,6
2699,1TFj7qKu9vi6XbR2UHgTwQ,deu,schreib satz prateritum gestern kommen viel leut versammlung,,8
2700,54tYspkXDop6KAdVlig1lm,deu,schreib satz prasen passend reflexivpronomen vorbereit prufung,,7
2701,2FoKQNJmWCi9LKDKe6aqnY,deu,schreib satz prasen leyla parti absagen,,6
2702,9twSs6jZwh7axWFxfRbGRj,deu,schreib satz prateritum damal geben geldschein,,6
2703,4tkfAKH56TD7seGaj1nTIs,deu,schreib satz prasen carlo raum verlassen,,6
2704,3uiNLUXxlSC61IsFhvn9fZ,deu,schreib satz prasen passend reflexivpronomen sorgen tochter,,7
2705,6zPw3sIXdu363ILgvfGR38,deu,schreib satz konjunktiv leila fruher kommen sollen,,7
2706,5iGeI9KI86t6A9iuTSEfha,deu,schreib satz konjunktiv florian gern neu auto,,7
2707,6MouX49lgqU9q52vMh6t5v,deu,schreib satz passiv prasen mechanik reparieren auto,,7
2708,1SDK2PPmNY471xpsOPsSYn,deu,schreib satz passiv prasen schuler lesen buch,,7
2709,3mbjGmtadf7Y3hzjW859j,deu,schreib satz passiv prasen dokument musse kopieren,,7
2710,24kEA7img2u6w0Ko5GxJVp,deu,schreib satz konjunktiv gern tanzen,,5
2711,2dKrHn2ZQhy6SbrM8tfQM3,deu,schreib satz konjunktiv tanzen gehen,,5
2712,8jSkFjHDlhvamwaWpXcdMY,deu,schreib satz prateritum lang zeit leben dinosauri erd,,8
2713,5rghdSHlEaS8xfFw3tFrjs,deu,schreib satz prasen passend reflexivpronom entschuldigen fur missverstandni,,8
2714,3sH8dmY2iq87JDGd3qWP2U,deu,schreib satz prasen passend reflexivpronom entspann well center,,8
2715,Y9tBDnYEXl6byL5qPiRRg,deu,schreib satz prasen eltern jazzfestiv besuchen,,6
2716,8JjWlLxxjZ68P9NobjfJKM,deu,schreib satz passiv prasen wasch waschen,,6
2717,8h3VmV50q7V5RJqXYZ6bx7,deu,schreib satz konjunktiv brianna gern mehr geld,,7
2718,3yjfQEOocm67PiLN1MphZX,deu,schreib satz passiv vergangenheit modalverben ministerin ausstellung eroffnen,,8
2719,45YcEtFs2gD7f7ZP418vp6,deu,schreib satz prasen passend reflexivpronomen vorbereit prasent,,7
2720,GpJ3mDP8iAa7jPWXSsGSU,deu,schreib satz passiv prateritum wiederholen regel,,6
2721,94RqE3JvFC57Z7KkYF5NLJ,deu,schreib satz passiv prasen mann verkaufen getrank,,7
2722,5g39V4mpoU9RAen79sObN,deu,schreib satz passiv perfekt schulerinn parti organisieren,,7
2723,7k4ftdp9jyt8kJoj3eq7s1,deu,schreib satz passiv prasen e mail mussen schreiben,,8
2724,612mrybjp596DGA9jCEtym,deu,schreib satz passiv prasen mull trennen,,6
2725,99XauKQQNwgaL9AWn0LrZx,deu,schreib satz passiv perfekt hausmeist paket abholen,,7
2726,CSthVIrSb891NUV1bHQXm,deu,schreib satz passiv pras kartoffel pl schalen,,7
2727,9H6Mi5ReoPq5IpiazUjFhB,deu,schreib satz passiv prasen frau kaufen tasch,,7
2728,5vqLIZiScZ38bifZWNYrBr,deu,schreib satz passiv prasen grafik sollen prasentier,,7
2729,22fvPtatKPw5Nu5Znt1Zpu,deu,schreib satz konjunktiv bitt helfen konn,,6
2730,7CRIdcwstfl8erJ1cFeTy3,deu,schreib satz passiv prasen famili macht reis,,7
2732,8dG1AnIZN327odmmYu9I4G,deu,schreib satz passiv pras paket sollen bringen,,7
2733,alQWa6G0teL7ItZeEpz3j8,deu,schreib satz passiv pras richter urteil sprechen,,7
2734,1gPCqB7pMgj8casdvs2Bb9,deu,schreib satz konjunktiv bitt fenster offn konne,,7
2735,bl8m3uMUxH9iypiEls9pu,deu,schreib satz konjunktiv ann gern groß,,6
2736,7413YYMPwdOarBukkze9Af,deu,schreib satz passiv prasen schnitzel brat,,6
2737,6OLg3r1w8V6aWMwRJ79F6S,deu,schreib satz passiv prasen tisch decken,,6
2738,2ConuBj4Jkq7Y4MLhjMgob,deu,schreib satz konjunktiv geld leih konne,,6
2739,7JmsQaerRw67wnVMQENd9d,deu,schreib satz konjunktiv maria gern blond,,6
2740,1V4ZknfdgD57RJMbXCKmln,deu,schreib satz passiv prasen team auftrag ausfuhren,,7
2741,9RhlwDzcovz65vmQkAyMTc,deu,schreib satz konjunktiv maria gut lehrerin,,6
2742,5faFbPB0e89ayJ39nUgQRF,deu,schreib satz passiv prasen arzt knie operieren,,7
2743,5w2nvkMJGSm8CZ9Q2hybbW,deu,schreib satz passiv perfekt kollegin e mail schreiben,,8
2744,2ZRPHzFYwYr6PWRtnfLecO,deu,schreib satz passiv vergangenheit modalverben hotelperson konnen gast empfangen,,9
2745,6DJNd6gib5T7HxxdQlX010,deu,schreib satz passiv prasen kelln tee servieren,,7
2746,tu5fosyYqI9PHD8pSrTkW,deu,schreib satz konjunktiv klara gern schwisen,,6
2747,6IhKzMyUZLU5Qnjwx2T4Mz,deu,schreib satz prasen yve hau verlassen,,6
2748,eajPqSw62xaH6HFIpjIyQ,deu,schreib satz prasen maria film anschauen,,6
2749,8wOewBrBP0h9xAkSJUtgrc,deu,formel zukunft schreib satz futur chefin entscheidung voraussichtlich termin nennen,,10
2750,ad9jH88zh4W6WfbSDdqRM2,deu,schreib satz prasen oli geschenk einpacken,,6
2751,6qDnRlvh0QMawxRYifZ9hx,deu,schreib satz passiv prasen papierkorb musse leer,,7
2752,6RRG09yYWBo671GelHgyVN,deu,schreib satz passiv prasen arzt operieren knie,,7
2753,9ijW5CEpjOV5XhhU2ZbzqI,deu,schreib satz passiv prasen lehrer aufgeben erklaren,,7
2755,95WB9tNN4TBaU7FmioxPIt,deu,schreib satz passiv prasen nudeln pl kochen,,7
2756,1Gg8AJS5Cx4aQxPHhp3a6O,deu,schreib satz passiv perfekt mitbewohn kaffen kochen,,7
2757,21QurN0KA4d6bxcP2V7u0H,deu,schreib satz prasen marisol mike projekt anfangen,,7
2758,aUR9yWteLgw99Ljk4ls7Kw,deu,schreib satz konjunktiv john gern ausland arbeiten,,7
2759,5WzCnPUUmm666y0K3UYsZG,deu,schreib satz passiv vergangenheit modalverben mutter geschenk abholen,,8
2760,ctBIql8eoUaEsxo541jWv,deu,schreib satz passiv prasen gartner pflanzt baum,,7
2761,4UNJUjbc15F9dLhlyRjtU3,deu,schreib satz passiv prateritum ubt aussprechen,,6
2762,1AFzZO6J2xR6xKeQ9Kvn4z,deu,schreib satz passiv prateritum lernen grammatik,,6
2763,95BLuWqEALCaoAzP1MJURq,deu,formel zukunft schreib satz futur nachst jahr olympisch spiel wahrscheinlich wien stattfinden,,12
2764,M0tAnYHwkq9uld6qtsO9F,deu,schreib satz passiv prasen ordn musse hole,,7
2765,2Gw8DFcbEBd8i2D817f9Gb,deu,schreib satz passiv prateritum machen ubungen,,6
2766,8jVw4JiMzl2a0HR9itGed0,deu,schreib satz passiv prasen fahrer fahrt bu,,7
2767,3yD0UeSLVPg6VAeejhgwD6,deu,schreib satz passiv vergangenheit modalverben sachbearbeit antrag prufen,,8
2769,7L2AwyrXBYS9DFKCU6OBAH,deu,schreib satz passiv prateritum schreiben text,,6
2770,9ue1T16hDSf9MZkgcze3U6,deu,schreib satz passiv perfekt eltern wohnung renovieren,,7
