taskId,aspectId,name,description,categoryId,type,groupId
7033,BtlE2uJbuw5DhBy2yCw2l,80432,digi1.1.3.D.1 - Dialogue about cost,Learner's provided dialogue includes some conversation about cost,5.0,CONCEPT,55102.0
7034,BtlE2uJbuw5DhBy2yCw2l,80433,digi1.1.3.D.1 Answer format,Answer is a dialogue in which a tourist asks a local questions,5.0,CONCEPT,55102.0
7035,BtlE2uJbuw5DhBy2yCw2l,80436,digi1.1.3.D.1 Answer format,Answer is not a dialogue in which a tourist asks a local questions,,MISCONCEPTION,55102.0
7036,BtlE2uJbuw5DhBy2yCw2l,80437,digi1.1.3.D.1 - Dialogue about cost,Learner's provided dialogue doesn't include any conversation about cost,5.0,MISCONCEPTION,55102.0
7037,BtlE2uJbuw5DhBy2yCw2l,80440,digi1.1.3.D.1 - Dialogue about directions,Learner's provided dialogue doesn't include any conversation about directions,5.0,MISCONCEPTION,55102.0
7038,BtlE2uJbuw5DhBy2yCw2l,80441,digi1.1.3.D.1 - Dialogue about places,Learner's provided dialogue doesn't include any conversation about places,5.0,MISCONCEPTION,55102.0
7039,BtlE2uJbuw5DhBy2yCw2l,80442,digi1.1.3.D.1 - Dialogue about time,Learner's provided dialogue doesn't include any conversation about time,5.0,MISCONCEPTION,55102.0
7040,4G61g4usuZI7fqEkN7pkP7,80419,digi1.1.BO1.B.3 - Reading comprehension,The learner is able to name two free attractions (National Museum of Scotland & Arthur's Seat).,5.0,CONCEPT,62954.0
7041,4G61g4usuZI7fqEkN7pkP7,80420,digi1.1.BO1.B.3 - Reading comprehension,The learner is not able to name any free attraction (National Museum of Scotland & Arthur's Seat).,5.0,MISCONCEPTION,62954.0
7042,4G61g4usuZI7fqEkN7pkP7,80421,digi1.1.BO1.B.3 - Reading comprehension (partial),The learner is able to name one free attraction (National Museum of Scotland or Arthur's Seat).,5.0,MISCONCEPTION,62954.0
7043,4G61g4usuZI7fqEkN7pkP7,92129,Tense: Present Tense,The learned used the correct tense.,1.0,CONCEPT,55180.0
7044,7tKMHdotv2k7XHbJItpSdc,92129,Tense: Present Tense,The learned used the correct tense.,1.0,CONCEPT,55180.0
7045,8WT7noFtabBa7pTMTUzy0S,92129,Tense: Present Tense,The learned used the correct tense.,1.0,CONCEPT,55180.0
7046,7rYCHqM6wT35W1eFnKv0Rh,92129,Tense: Present Tense,The learned used the correct tense.,1.0,CONCEPT,55180.0
7047,d4KHviujcU87g0ZAISm0M,92129,Tense: Present Tense,The learned used the correct tense.,1.0,CONCEPT,55180.0
7048,2vWACixI7Wv8DxC9u3aeXR,92129,Tense: Present Tense,The learned used the correct tense.,1.0,CONCEPT,55180.0
7049,2GIrJUbGTHq9GpuKLYsZMH,92129,Tense: Present Tense,The learned used the correct tense.,1.0,CONCEPT,55180.0
7050,4G61g4usuZI7fqEkN7pkP7,92130,Tense: Present Tense,The learner did not use the correct tense.,1.0,MISCONCEPTION,55180.0
7051,7tKMHdotv2k7XHbJItpSdc,92130,Tense: Present Tense,The learner did not use the correct tense.,1.0,MISCONCEPTION,55180.0
7052,8WT7noFtabBa7pTMTUzy0S,92130,Tense: Present Tense,The learner did not use the correct tense.,1.0,MISCONCEPTION,55180.0
7053,7rYCHqM6wT35W1eFnKv0Rh,92130,Tense: Present Tense,The learner did not use the correct tense.,1.0,MISCONCEPTION,55180.0
7054,d4KHviujcU87g0ZAISm0M,92130,Tense: Present Tense,The learner did not use the correct tense.,1.0,MISCONCEPTION,55180.0
7055,2vWACixI7Wv8DxC9u3aeXR,92130,Tense: Present Tense,The learner did not use the correct tense.,1.0,MISCONCEPTION,55180.0
7056,2GIrJUbGTHq9GpuKLYsZMH,92130,Tense: Present Tense,The learner did not use the correct tense.,1.0,MISCONCEPTION,55180.0
7057,4G61g4usuZI7fqEkN7pkP7,92131,Tense: Present Tense Unknown,The model could not determine the tense of the answer.,1.0,MISCONCEPTION,55180.0
7058,7tKMHdotv2k7XHbJItpSdc,92131,Tense: Present Tense Unknown,The model could not determine the tense of the answer.,1.0,MISCONCEPTION,55180.0
7059,8WT7noFtabBa7pTMTUzy0S,92131,Tense: Present Tense Unknown,The model could not determine the tense of the answer.,1.0,MISCONCEPTION,55180.0
7060,7rYCHqM6wT35W1eFnKv0Rh,92131,Tense: Present Tense Unknown,The model could not determine the tense of the answer.,1.0,MISCONCEPTION,55180.0
7061,d4KHviujcU87g0ZAISm0M,92131,Tense: Present Tense Unknown,The model could not determine the tense of the answer.,1.0,MISCONCEPTION,55180.0
7062,2vWACixI7Wv8DxC9u3aeXR,92131,Tense: Present Tense Unknown,The model could not determine the tense of the answer.,1.0,MISCONCEPTION,55180.0
7063,2GIrJUbGTHq9GpuKLYsZMH,92131,Tense: Present Tense Unknown,The model could not determine the tense of the answer.,1.0,MISCONCEPTION,55180.0
7064,4G61g4usuZI7fqEkN7pkP7,100474,digi1.1.BO1.B.3 - Reading comprehension (wrong options included in answer),The learner mentioned other attractions which are not correct (Arthur's Seat or National Museum of Scotland are correct options).,5.0,MISCONCEPTION,62954.0
7065,7tKMHdotv2k7XHbJItpSdc,80413,digi1.1.BO1.B.1 - Reading comprehension,The learner is able to name the two closed attractions (Royal Yacht Britannia & National Museum of Scotland).,5.0,CONCEPT,62941.0
7066,7tKMHdotv2k7XHbJItpSdc,80414,digi1.1.BO1.B.1 - Reading comprehension,The learner is not able to name any closed attraction (Royal Yacht Britannia & National Museum of Scotland).,5.0,MISCONCEPTION,62941.0
7067,7tKMHdotv2k7XHbJItpSdc,80416,digi1.1.BO1.B.1 - Reading comprehension (partial),The learner is able to name one closed attraction (either Royal Yacht Britannia or National Museum of Scotland).,5.0,MISCONCEPTION,62941.0
7068,7tKMHdotv2k7XHbJItpSdc,100472,digi1.1.BO1.B.1 - Reading comprehension (wrong options included in answer),The learner entered attractions which are not closed on Christmas day.,5.0,MISCONCEPTION,62941.0
7069,8WT7noFtabBa7pTMTUzy0S,80417,digi1.1.BO1.B.2 - Reading comprehension,The learner is able to name the outdoor attraction (Arthur’s Seat).,5.0,CONCEPT,62919.0
7070,8WT7noFtabBa7pTMTUzy0S,80418,digi1.1.BO1.B.2 - Reading comprehension,The learner is not able to name the outdoor attraction (Arthur’s Seat).,5.0,MISCONCEPTION,62919.0
7071,8WT7noFtabBa7pTMTUzy0S,100465,digi1.1.BO1.B.2 - Reading comprehension (potential but not expected answer),"The learner mentioned ""Mary King's Close"" as an outdoor attraction.",5.0,CONCEPT,62919.0
7072,8WT7noFtabBa7pTMTUzy0S,100466,digi1.1.BO1.B.2 - Reading comprehension (wrong options included in answer),The learner mentioned other attractions which are not correct (Arthur's Seat or Mary King's Close are correct options).,5.0,MISCONCEPTION,62919.0
7073,7rYCHqM6wT35W1eFnKv0Rh,80422,digi1.1.BO1.B.4 - Reading comprehension ,The learner is able to name the attraction with good views (Arthur’s Seat).,5.0,CONCEPT,62966.0
7074,7rYCHqM6wT35W1eFnKv0Rh,80424,digi1.1.BO1.B.4 - Reading comprehension ,The learner is not able to name the attraction with good views (Arthur’s Seat).,5.0,MISCONCEPTION,62966.0
7075,7rYCHqM6wT35W1eFnKv0Rh,100476,digi1.1.BO1.B.4 - Reading comprehension (wrong options included in answer),"The learner mentioned other attractions which are not correct (Arthur's Seat, Mary King's Close, or Royal Yacht Britannia are the correct options).",5.0,MISCONCEPTION,62966.0
7076,7rYCHqM6wT35W1eFnKv0Rh,100478,digi1.1.BO1.B.4 - Reading comprehension (potential but not expected answer),"The learner mentioned ""Royal Yacht Britannia"" or ""Mary King's Close"" as an attraction with good views of the city.",5.0,CONCEPT,62966.0
7077,d4KHviujcU87g0ZAISm0M,80425,digi1.1.BO1.B.5 - Reading comprehension ,The learner is able to name the history-related attraction (Mary King’s Close).,5.0,CONCEPT,62962.0
7078,d4KHviujcU87g0ZAISm0M,80426,digi1.1.BO1.B.5 - Reading comprehension ,The learner is not able to name the history-related attraction (Mary King’s Close).,5.0,MISCONCEPTION,62962.0
7079,d4KHviujcU87g0ZAISm0M,100477,digi1.1.BO1.B.5 - Reading comprehension (wrong options included in answer),The learner mentioned other attractions which are not correct (Mary King's Close is the correct option).,5.0,MISCONCEPTION,62962.0
7080,2igZK8MO5QJ8pTM924Ss21,92257,digi1.1.4.C.16 - Rule regular verbs,The learner mentioned the correct rules for regular verbs.,,CONCEPT,55193.0
7081,2igZK8MO5QJ8pTM924Ss21,92258,digi1.1.4.C.16 - Rules regular verbs,The learner did not mention the correct rules for regular verbs.,,MISCONCEPTION,55193.0
7082,TKHY6wQA2Y9PedQhbhQ1Y,80443,digi3.15.3.B.4 - Reading Strategy: Scanning,The learner doesn't name South Africa as the country.,5.0,MISCONCEPTION,55105.0
7083,TKHY6wQA2Y9PedQhbhQ1Y,80445,digi3.15.3.B.4 - Reading Strategy: Scanning,The learner correctly names South Africa as the country.,5.0,CONCEPT,55105.0
7084,2vWACixI7Wv8DxC9u3aeXR,80438,digi3.15.3.B.3 - Reading Strategy: Scanning,The learner recognizes that in team sports you are more likely to be injured.,5.0,CONCEPT,55104.0
7085,2vWACixI7Wv8DxC9u3aeXR,80439,digi3.15.3.B.3 - Reading Strategy: Scanning,The learner doesn't recognize that in team sports you are more likely to be injured.,5.0,MISCONCEPTION,55104.0
7086,5Amm2v8zjNz7KXWSPKKKHM,80434,digi3.15.3.B.2 - Reading Strategy: Scanning,The learner names the British National Championships. ,5.0,CONCEPT,55103.0
7087,5Amm2v8zjNz7KXWSPKKKHM,80435,digi3.15.3.B.2 - Reading Strategy: Scanning,The learner doesn't name the British National Championships. ,5.0,MISCONCEPTION,55103.0
7088,5Amm2v8zjNz7KXWSPKKKHM,92576,digi3.15.3.B.2 - Reading Strategy: Scanning - wrong information scanned,"The learner incorrectly answered that Jess won the Worlds Cup Series, the text only mentions that she competed.",5.0,MISCONCEPTION,55103.0
7089,5gAY30Y8LWV9hJKZ0o9204,80447,digi3.15.3.B.5 - Reading Strategy: Scanning,"The learner is able to name the correct time indication, 2 months.",5.0,CONCEPT,55106.0
7090,5gAY30Y8LWV9hJKZ0o9204,80448,digi3.15.3.B.5 - Reading Strategy: Scanning,"The learner is not able to name the correct time indication, 2 months.",5.0,MISCONCEPTION,55106.0
7091,7tMnEzky24U9I9znLNd88c,80450,digi3.15.3.B.7 - Reading Strategy: Scanning,The learner is not able to name the correct age (5 years old).,5.0,MISCONCEPTION,55111.0
7092,7tMnEzky24U9I9znLNd88c,80454,digi3.15.3.B.7 - Reading Strategy: Scanning,The learner is able to name the correct age (5 years old).,5.0,CONCEPT,55111.0
7093,aRJbugYL0E794UZV9akNuu,91974,digi3.15.3.B.8 - Reading Strategy: Scanning,The learner is able to quote that the father died at the incident.,5.0,CONCEPT,55158.0
7094,aRJbugYL0E794UZV9akNuu,91979,digi3.15.3.B.8 - Reading Strategy: Scanning,The learner is unable to quote that the father died at the incident.,5.0,MISCONCEPTION,55158.0
7095,aRJbugYL0E794UZV9akNuu,91975,digi3.15.3.B.8 - Reading Strategy: Scanning (subject missing),The learner doesn't correctly mention whose rope broke (or who died) on the Eiger.,5.0,MISCONCEPTION,55158.0
7096,5iFj7waajIL5Wh9Tz42L65,80452,digi3.15.3.B.9 - Reading Strategy: Scanning,The learner is not able to name the correct height (15 metres).,5.0,MISCONCEPTION,55110.0
7097,5iFj7waajIL5Wh9Tz42L65,80453,digi3.15.3.B.9 - Reading Strategy: Scanning,The learner is able to name the correct height (15 metres).,5.0,CONCEPT,55110.0
7098,2GIrJUbGTHq9GpuKLYsZMH,80427,digi3.15.3.B.10 - Reading Strategy: Scanning,The learner understands the text and knows that he would like to do a road trip Southwest of the US.,5.0,CONCEPT,55101.0
7099,2GIrJUbGTHq9GpuKLYsZMH,80428,digi3.15.3.B.10 - Reading Strategy: Scanning,The learner doesn't understands the text and knows that he would like to do a road trip Southwest of the US.,5.0,MISCONCEPTION,55101.0
7100,5GPvidVRBWv6dWGjTgqxXm,92572,digi3.15.3.E.1: Reading comprehension - mountain biking,Learner thinks downhill mountain biking is more exciting.,5.0,CONCEPT,55252.0
7101,5GPvidVRBWv6dWGjTgqxXm,92573,digi3.15.3.E.1: Reading comprehension - climbing,Learner thinks climbing is more exciting.,5.0,CONCEPT,55252.0
7102,aUAq3nrHD5l8uSM5TuTw7T,92565,digi3.15.3.E.2: Reading comprehension - climbing,Learner things climbing is more dangerous.,5.0,CONCEPT,55250.0
7103,aUAq3nrHD5l8uSM5TuTw7T,92564,digi3.15.3.E.2: Reading comprehension - mountain biking,Learner thinks downhill mountain biking is more dangerous.,5.0,CONCEPT,55250.0
7104,3DGlAE2KlPX925FHjibrFZ,114545,Angemessene Sprache verwenden,Die/Der Lernende verwendet obszöne Sprache.,3.0,MISCONCEPTION,135883.0
7105,3DGlAE2KlPX925FHjibrFZ,184394,Angemessene Sprache verwenden,Die/Der Lernende verwendet angemessene Sprache.,3.0,CONCEPT,135883.0
7106,3DGlAE2KlPX925FHjibrFZ,114546,Bezug zum Thema nehmen,Die/Der Lernende gibt eine zum Thema nicht relevante Antwort.,3.0,MISCONCEPTION,135879.0
7107,3DGlAE2KlPX925FHjibrFZ,184390,Bezug zum Thema nehmen,Die/Der Lernende gibt eine zum Thema relevante Antwort.,3.0,CONCEPT,135879.0
7108,3DGlAE2KlPX925FHjibrFZ,114630,Eine Antwort abgeben,Die/Der Lernende gibt eine leere Antwort ab.,3.0,MISCONCEPTION,76340.0
7109,3DGlAE2KlPX925FHjibrFZ,184384,Eine Antwort abgeben,Die/Der Lernende gibt keine leere Antwort ab.,3.0,CONCEPT,76340.0
7110,3DGlAE2KlPX925FHjibrFZ,114544,Ganze Wörter verwenden,Die/Der Lernende gibt eine Antwort aus zufälligen Zeichen ab.,3.0,MISCONCEPTION,135881.0
7111,3DGlAE2KlPX925FHjibrFZ,184392,Ganze Wörter verwenden,Die/Der Lernende gibt eine Antwort aus ganzen Wörtern ab.,3.0,CONCEPT,135881.0
7112,3DGlAE2KlPX925FHjibrFZ,114567,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat einen Rechtschreib- oder Grammatikfehler gemacht.,7.0,MISCONCEPTION,76253.0
7113,3DGlAE2KlPX925FHjibrFZ,184389,Rechtschreib- und Grammatikregeln beachten,Die/Der Lernende hat keine Rechtschreib- oder Grammatikfehler gemacht.,7.0,CONCEPT,76253.0
7114,2N6MaY7sxt79dQh7G2UcXc,9103,digi1.1.6.B.2 Open task wrong tense,"You answered using the {{detectedTense}}, but Caroline still likes these things so you should use the {{expectedTense}} tense.",,MISCONCEPTION,54939.0
7115,2N6MaY7sxt79dQh7G2UcXc,9366,digi1.1.6.B.2 Open task incomplete answer,The learner didn't mention at least two things Caroline likes about Edinburgh.,5.0,MISCONCEPTION,54939.0
7116,2N6MaY7sxt79dQh7G2UcXc,9368,digi1.1.6.B.2 Open task misconception,The learner didn't mention things Caroline likes about Edinburgh.,5.0,MISCONCEPTION,54939.0
7117,2N6MaY7sxt79dQh7G2UcXc,9367,digi1.1.6.B.2 Open task concept,"The learner answered with at least two of the things Caroline likes about Edinburgh (e.g. the people, the size, the atmosphere).",5.0,CONCEPT,54939.0
7118,5qsZ7cZHrnU9XwIGQhD1zc,97,Sentence Integrity,"The answer sentence contains all structural elements (noun, verb, article, etc.).",,CONCEPT,1274.0
7119,5qsZ7cZHrnU9XwIGQhD1zc,98,Spelling,The answer contains no spelling mistakes.,,CONCEPT,1184.0
7120,5qsZ7cZHrnU9XwIGQhD1zc,104,Matching picture description,The given answer describes the picture.,,CONCEPT,1282.0
7121,5qsZ7cZHrnU9XwIGQhD1zc,105,Usage of words given,The answer uses the words given in the task description.,,CONCEPT,1389.0
7122,5qsZ7cZHrnU9XwIGQhD1zc,106,2.1 Object description: Usage of adjectives,The answer given includes an object description by using adjectives.,,CONCEPT,3834.0
7123,5qsZ7cZHrnU9XwIGQhD1zc,107,2.1 Object description: Usage of prepositions,The answer given includes an object description by using prepositions. ,,CONCEPT,3829.0
7124,5qsZ7cZHrnU9XwIGQhD1zc,103,English variety detection,The answer is in the correct English variety (British English).,,CONCEPT,
7125,5qsZ7cZHrnU9XwIGQhD1zc,123,Answer type: two sentences,The answer was given in two sentences. ,,CONCEPT,1400.0
7126,5qsZ7cZHrnU9XwIGQhD1zc,13951,Spelling/11695,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7127,5qsZ7cZHrnU9XwIGQhD1zc,13952,Spelling/11687,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7128,5qsZ7cZHrnU9XwIGQhD1zc,13954,Spelling/11678,The answer contains no spelling mistakes.,,CONCEPT,1184.0
7129,5qsZ7cZHrnU9XwIGQhD1zc,13956,Spelling/11692,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7130,5qsZ7cZHrnU9XwIGQhD1zc,13958,Spelling/11693,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7131,5qsZ7cZHrnU9XwIGQhD1zc,13960,Spelling/11707,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7132,5qsZ7cZHrnU9XwIGQhD1zc,13962,Spelling/11694,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7133,5qsZ7cZHrnU9XwIGQhD1zc,13964,Spelling/11688,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7134,5qsZ7cZHrnU9XwIGQhD1zc,13966,Spelling/11683,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7135,5qsZ7cZHrnU9XwIGQhD1zc,13968,Spelling/11698,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7136,5qsZ7cZHrnU9XwIGQhD1zc,13969,Spelling/11689,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7137,5qsZ7cZHrnU9XwIGQhD1zc,13972,Spelling/11682,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7138,5qsZ7cZHrnU9XwIGQhD1zc,13974,Spelling/11705,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7139,5qsZ7cZHrnU9XwIGQhD1zc,13976,Spelling/11703,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7140,5qsZ7cZHrnU9XwIGQhD1zc,13978,Spelling/11700,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7141,5qsZ7cZHrnU9XwIGQhD1zc,13981,Spelling/11686,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7142,5qsZ7cZHrnU9XwIGQhD1zc,13982,Spelling/11685,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7143,5qsZ7cZHrnU9XwIGQhD1zc,13984,Spelling/11696,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7144,5qsZ7cZHrnU9XwIGQhD1zc,13985,Spelling/11690,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7145,5qsZ7cZHrnU9XwIGQhD1zc,13988,Spelling/11680,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7146,5qsZ7cZHrnU9XwIGQhD1zc,13990,Spelling/11708,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7147,5qsZ7cZHrnU9XwIGQhD1zc,13992,Spelling/11709,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7148,5qsZ7cZHrnU9XwIGQhD1zc,13993,Spelling/11711,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7149,5qsZ7cZHrnU9XwIGQhD1zc,13996,Spelling/11681,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7150,5qsZ7cZHrnU9XwIGQhD1zc,13997,Spelling/11704,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7151,5qsZ7cZHrnU9XwIGQhD1zc,14000,Spelling/11702,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7152,5qsZ7cZHrnU9XwIGQhD1zc,14002,Spelling/11679,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7153,5qsZ7cZHrnU9XwIGQhD1zc,14004,Spelling/11701,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7154,5qsZ7cZHrnU9XwIGQhD1zc,14006,Spelling/11699,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7155,5qsZ7cZHrnU9XwIGQhD1zc,14008,Spelling/11706,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7156,5qsZ7cZHrnU9XwIGQhD1zc,14010,Spelling/11697,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7157,5qsZ7cZHrnU9XwIGQhD1zc,14012,Spelling/11710,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7158,5qsZ7cZHrnU9XwIGQhD1zc,14014,Spelling/11691,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7159,5qsZ7cZHrnU9XwIGQhD1zc,14016,Spelling/11684,The answer contains no spelling mistakes.,,MISCONCEPTION,1184.0
7160,5qsZ7cZHrnU9XwIGQhD1zc,14035,Sentence Integrity/11829,"The answer sentence contains all structural elements (noun, verb, article, etc.).",,MISCONCEPTION,1274.0
7161,5qsZ7cZHrnU9XwIGQhD1zc,14036,Sentence Integrity/11827,"The answer sentence contains all structural elements (noun, verb, article, etc.).",,CONCEPT,1274.0
7162,5qsZ7cZHrnU9XwIGQhD1zc,14037,Sentence Integrity/11834,"The answer sentence contains all structural elements (noun, verb, article, etc.).",,MISCONCEPTION,1274.0
7163,5qsZ7cZHrnU9XwIGQhD1zc,14038,Sentence Integrity/11828,"The answer sentence contains all structural elements (noun, verb, article, etc.).",,MISCONCEPTION,1274.0
7164,5qsZ7cZHrnU9XwIGQhD1zc,14039,Sentence Integrity/11831,"The answer sentence contains all structural elements (noun, verb, article, etc.).",,MISCONCEPTION,1274.0
7165,5qsZ7cZHrnU9XwIGQhD1zc,14040,Sentence Integrity/11832,"The answer sentence contains all structural elements (noun, verb, article, etc.).",,MISCONCEPTION,1274.0
7166,5qsZ7cZHrnU9XwIGQhD1zc,14041,Sentence Integrity/11833,"The answer sentence contains all structural elements (noun, verb, article, etc.).",,MISCONCEPTION,1274.0
7167,5qsZ7cZHrnU9XwIGQhD1zc,14042,Matching picture description/11931,The given answer describes the picture.,,MISCONCEPTION,1282.0
7168,5qsZ7cZHrnU9XwIGQhD1zc,14066,Matching picture description/11875,The given answer describes the picture.,,CONCEPT,1282.0
7169,5qsZ7cZHrnU9XwIGQhD1zc,14077,Matching picture description/11932,The given answer describes the picture.,,MISCONCEPTION,1282.0
7170,5qsZ7cZHrnU9XwIGQhD1zc,14103,Matching picture description/11876,The given answer describes the picture.,,MISCONCEPTION,1282.0
7171,5qsZ7cZHrnU9XwIGQhD1zc,14129,Matching picture description/12179,The given answer describes the picture.,,MISCONCEPTION,1282.0
